Start Time, Sun Mar 25 11:42:20 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 1199.585158
Real Time (s), 1200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
483, 365.1092990040779, 26
484, 365.86521887779236, 17
485, 366.6211387515068, 20
486, 367.37705862522125, 29
487, 368.1329784989357, 22
488, 368.88889837265015, 16
489, 369.6448182463646, 27
490, 370.40073812007904, 26
491, 371.1566579937935, 26
492, 371.91257786750793, 20
493, 372.6684977412224, 17
494, 373.42441761493683, 16
495, 374.1803374886513, 17
496, 374.9362573623657, 13
497, 375.69217723608017, 20
498, 376.4480971097946, 19
499, 377.20401698350906, 23
500, 377.9599368572235, 25
501, 378.71585673093796, 22
502, 379.4717766046524, 22
503, 380.22769647836685, 23
504, 380.9836163520813, 22
505, 381.73953622579575, 24
506, 382.4954560995102, 19
507, 383.25137597322464, 20
508, 384.0072958469391, 32
509, 384.76321572065353, 16
510, 385.519135594368, 17
511, 386.2750554680824, 29
512, 387.0309753417969, 21
513, 387.7868952155113, 17
514, 388.54281508922577, 22
515, 389.2987349629402, 23
516, 390.05465483665466, 24
517, 390.8105747103691, 17
518, 391.56649458408356, 20
519, 392.322414457798, 13
520, 393.07833433151245, 18
521, 393.8342542052269, 12
522, 394.59017407894135, 17
523, 395.3460939526558, 18
524, 396.10201382637024, 20
525, 396.8579337000847, 22
526, 397.61385357379913, 16
527, 398.3697734475136, 17
528, 399.125693321228, 17
529, 399.8816131949425, 16
530, 400.6375330686569, 25
531, 401.39345294237137, 21
532, 402.1493728160858, 17
533, 402.90529268980026, 22
534, 403.6612125635147, 24
535, 404.41713243722916, 20
536, 405.1730523109436, 16
537, 405.92897218465805, 24
538, 406.6848920583725, 21
539, 407.44081193208694, 15
540, 408.1967318058014, 18
541, 408.95265167951584, 23
542, 409.7085715532303, 21
543, 410.46449142694473, 21
544, 411.2204113006592, 16
545, 411.9763311743736, 24
546, 412.7322510480881, 24
547, 413.4881709218025, 17
548, 414.24409079551697, 19
549, 415.0000106692314, 21
550, 415.75593054294586, 15
551, 416.5118504166603, 17
552, 417.26777029037476, 17
553, 418.0236901640892, 31
554, 418.77961003780365, 22
555, 419.5355299115181, 23
556, 420.29144978523254, 16
557, 421.047369658947, 21
558, 421.80328953266144, 22
559, 422.5592094063759, 31
560, 423.31512928009033, 22
561, 424.0710491538048, 20
562, 424.8269690275192, 22
563, 425.5828889012337, 28
564, 426.3388087749481, 27
565, 427.09472864866257, 27
566, 427.850648522377, 22
567, 428.60656839609146, 24
568, 429.3624882698059, 23
569, 430.11840814352036, 20
570, 430.8743280172348, 15
571, 431.63024789094925, 17
572, 432.3861677646637, 22
573, 433.14208763837814, 25
574, 433.8980075120926, 23
575, 434.65392738580704, 24
576, 435.4098472595215, 13
577, 436.16576713323593, 13
578, 436.9216870069504, 20
579, 437.6776068806648, 26
580, 438.4335267543793, 21
581, 439.1894466280937, 14
582, 439.94536650180817, 24
583, 440.7012863755226, 13
584, 441.45720624923706, 27
585, 442.2131261229515, 24
586, 442.96904599666595, 25
587, 443.7249658703804, 14
588, 444.48088574409485, 24
589, 445.2368056178093, 17
590, 445.99272549152374, 17
591, 446.7486453652382, 14
592, 447.50456523895264, 21
593, 448.2604851126671, 16
594, 449.01640498638153, 29
595, 449.772324860096, 27
596, 450.5282447338104, 21
597, 451.2841646075249, 26
598, 452.0400844812393, 21
599, 452.79600435495377, 17
600, 453.5519242286682, 15
601, 454.30784410238266, 21
602, 455.0637639760971, 19
603, 455.81968384981155, 21
604, 456.575603723526, 25
605, 457.33152359724045, 20
606, 458.0874434709549, 17
607, 458.84336334466934, 15
608, 459.5992832183838, 29
609, 460.35520309209824, 24
610, 461.1111229658127, 23
611, 461.86704283952713, 15
612, 462.6229627132416, 16
613, 463.378882586956, 14
614, 464.13480246067047, 19
615, 464.8907223343849, 10
616, 465.64664220809937, 21
617, 466.4025620818138, 15
618, 467.15848195552826, 18
619, 467.9144018292427, 21
620, 468.67032170295715, 26
621, 469.4262415766716, 16
622, 470.18216145038605, 16
623, 470.9380813241005, 18
624, 471.69400119781494, 13
625, 472.4499210715294, 19
626, 473.20584094524384, 19
627, 473.9617608189583, 13
628, 474.71768069267273, 21
629, 475.4736005663872, 14
630, 476.2295204401016, 12
631, 476.98544031381607, 19
632, 477.7413601875305, 16
633, 478.49728006124496, 20
634, 479.2531999349594, 18
635, 480.00911980867386, 20
636, 480.7650396823883, 10
637, 481.52095955610275, 20
638, 482.2768794298172, 10
639, 483.03279930353165, 12
640, 483.7887191772461, 15
641, 484.54463905096054, 10
642, 485.300558924675, 13
643, 486.05647879838943, 11
644, 486.8123986721039, 22
645, 487.56831854581833, 11
646, 488.3242384195328, 12
647, 489.0801582932472, 9
648, 489.83607816696167, 17
